PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
30342941,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.07692307692307693,2,0.0
30328671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1,0.0
30322071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12121212121212122,8,0.0
30309560,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.047619047619047616,2,0.0
30298076,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1885245901639344,23,0.0
30294796,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0.0
30292364,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1956521739130435,9,0.0
30285940,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.171875,11,0.0
30279339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2,0.0
30248717,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.034482758620689655,1,0.0
30216049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21212121212121213,14,0.0
30207361,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.07407407407407407,4,0.0
30195388,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13157894736842105,5,0.0
30191567,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,5,0.0
30174349,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.021739130434782608,1,0.0
30136372,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.17543859649122806,10,0.0
30133160,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11904761904761904,5,0.0
30133123,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.1,3,0.0
30131118,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0975609756097561,8,0.0
30105623,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.13541666666666666,13,0.0
30086904,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.28,7,0.0
30076380,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.046511627906976744,2,0.0
30074628,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09433962264150944,5,0.0
30064759,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2641509433962264,14,0.0
30036389,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.2542372881355932,15,0.0
30036163,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.22,11,0.0
30033994,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1111111111111111,2,0.0
30029465,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1276595744680851,6,0.0
30014572,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.125,2,0.0
30002321,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.018867924528301886,1,0.0
29992756,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,1,0.0
29989408,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1388888888888889,10,0.0
29979759,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11538461538461539,6,0.0
29961650,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,6,0.0
29926218,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05405405405405406,2,0.0
29923080,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.09375,6,0.0
29897273,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.03571428571428571,2,0.0
29887557,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06666666666666667,1,0.0
29878559,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,10,0.0
29855747,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.058823529411764705,4,0.0
29854564,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26666666666666666,8,0.0
29853055,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.16417910447761194,11,0.0
29843028,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.11538461538461539,3,0.0
29803745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,2,0.0
29803469,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
29784408,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0,0.0
29762463,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0
29752875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,3,0.0
29724046,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.10416666666666667,5,0.0
29701757,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.22413793103448276,13,0.0
29699665,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.15384615384615385,8,0.0
29667362,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.043478260869565216,1,0.0
29663672,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.10526315789473684,6,0.0
29655755,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.06976744186046512,3,0.0
29654593,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.041666666666666664,1,0.0
29622212,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.12,6,0.0
29622184,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.05128205128205128,2,0.0
29582610,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.14035087719298245,8,0.0
29548454,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.046511627906976744,2,0.0
29537269,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.1864406779661017,11,0.0
29536553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
29534821,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.03225806451612903,2,0.0
29525849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0547945205479452,4,0.0
29524034,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.06896551724137931,2,0.0
29502941,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.225,18,0.0
29501147,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.09523809523809523,6,0.0
29496530,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1282051282051282,10,0.0
29481311,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.19642857142857142,11,0.0
29473913,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.14814814814814814,12,0.0
29455078,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.20634920634920634,13,0.0
29433266,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.08080808080808081,8,0.0
29430599,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.07692307692307693,5,0.0
29426516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1,0.0
29411087,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.023809523809523808,2,0.0
29378358,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.05333333333333334,4,0.0
29372764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14705882352941177,5,0.0
29369362,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.20512820512820512,16,0.0
29353430,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13114754098360656,8,0.0
29291850,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.10714285714285714,6,0.0
29232626,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07228915662650602,6,0.0
29224974,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.04081632653061224,4,0.0
29214538,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21428571428571427,12,0.0
29198099,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0625,1,0.0
29136855,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,9,0.0
29136366,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0,0.0
29119998,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.09803921568627451,5,0.0
29103596,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.109375,7,0.0
29098578,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.14285714285714285,3,0.0
29090615,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.23684210526315788,9,0.0
29081458,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.17073170731707318,7,0.0
29067814,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1724137931034483,5,0.0
29027463,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.04597701149425287,4,0.0
29017722,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13043478260869565,6,0.0
28964274,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.06521739130434782,3,0.0
28958538,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.06060606060606061,2,0.0
28948413,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.18181818181818182,10,0.0
28939230,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.3974358974358974,31,0.0
28937966,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.22580645161290322,7,0.0
28924329,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.18333333333333332,11,0.0
28921771,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.2391304347826087,22,0.0
28916568,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0851063829787234,4,0.0
28888433,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1590909090909091,7,0.0
28866759,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.10638297872340426,5,0.0
28825548,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.1016949152542373,6,0.0
28821733,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.18181818181818182,6,0.0
28807548,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3448275862068966,10,0.0
28805053,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22580645161290322,7,0.0
28784506,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.28,14,0.0
28784492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,4,0.0
28763986,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.022222222222222223,1,0.0
28762777,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.21212121212121213,14,0.0
28757570,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.07142857142857142,2,0.0
28738556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06172839506172839,5,0.0
28722817,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0967741935483871,3,0.0
28710562,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.047619047619047616,4,0.0
28698671,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09333333333333334,7,0.0
28690262,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.15,6,0.0
28661225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04225352112676056,3,0.0
28648174,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.2222222222222222,10,0.0
28636152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.023255813953488372,2,0.0
28554635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1,0.0
28530578,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.14814814814814814,4,0.0
28530577,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.11320754716981132,6,0.0
28518086,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.08,6,0.0
28516769,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.08333333333333333,4,0.0
28477405,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.2597402597402597,20,0.0
28459226,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13333333333333333,2,0.0
28454713,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.12,9,0.0
28437164,0.0,1.0,7.0,4.0,0.0,1.0,0.0,0.16964285714285715,19,0.0
28434710,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.02857142857142857,2,0.0
28433923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19480519480519481,15,0.0
28423915,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.4827586206896552,14,0.0
28402234,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.06666666666666667,6,0.0
28389346,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.10638297872340426,5,0.0
28369892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,2,0.0
28351643,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.125,6,0.0
28349309,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15789473684210525,6,0.0
28341432,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.13043478260869565,12,0.0
28338794,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.05172413793103448,3,0.0
28317730,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0
28291597,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.23076923076923078,12,0.0
28283415,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.14285714285714285,7,0.0
28254682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,4,0.0
28251289,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.04878048780487805,2,0.0
28242910,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.20634920634920634,13,0.0
30148577,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.10344827586206896,6,0.0
28233321,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.1,2,0.0
28217915,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.09259259259259259,5,0.0
28195398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,3,0.0
28191939,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.24528301886792453,13,0.0
28190352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.13953488372093023,6,0.0
28188641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,1,0.0
28097143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,2,0.0
30549820,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.11267605633802817,8,0.0
28025454,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0975609756097561,4,0.0
27999077,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.19696969696969696,13,0.0
27987275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1891891891891892,7,0.0
27936707,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.16901408450704225,12,0.0
27918614,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.11428571428571428,8,0.0
27907081,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3157894736842105,18,0.0
27899060,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12,3,0.0
27896554,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09411764705882353,8,0.0
27890695,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.33663366336633666,34,0.0
27882892,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.038461538461538464,1,0.0
27882564,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.11764705882352941,4,0.0
27881725,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.043478260869565216,3,0.0
27862864,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09259259259259259,5,0.0
27820667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,4,0.0
27805312,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.12,6,0.0
27136358,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20967741935483872,13,0.0
27796771,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07291666666666667,7,0.0
27794196,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0
27786469,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.21052631578947367,8,0.0
27734633,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0967741935483871,9,0.0
27731384,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36065573770491804,22,0.0
27730733,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.14814814814814814,8,0.0
27716944,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13432835820895522,9,0.0
27649517,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.21348314606741572,19,0.0
27649118,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.23333333333333334,14,0.0
27642168,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.028985507246376812,2,0.0
27631524,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.06451612903225806,4,0.0
27606927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
27591976,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.296875,19,0.0
27591606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,1,0.0
27587238,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.029850746268656716,2,0.0
