PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
25373222,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.12359550561797752,11,0.0
25371585,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0
25329784,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.028169014084507043,2,0.0
25205359,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2608695652173913,6,0.0
25101875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3258426966292135,29,0.0
25049964,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.060240963855421686,5,0.0
25038704,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.22727272727272727,10,0.0
25012787,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0847457627118644,5,0.0
24987429,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.11842105263157894,9,0.0
24948941,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.1702127659574468,8,0.0
24926564,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05405405405405406,4,0.0
24923489,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,6,0.0
24679771,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.26785714285714285,15,0.0
24668756,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.09615384615384616,5,0.0
24668040,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22448979591836735,11,0.0
24657412,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.20754716981132076,11,0.0
24592995,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.1323529411764706,9,0.0
24491695,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,5,0.0
24267071,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.08602150537634409,8,0.0
24243685,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.12727272727272726,7,0.0
24224921,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.1276595744680851,6,0.0
24196723,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06349206349206349,4,0.0
24126836,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,10,0.0
24022100,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.06896551724137931,4,0.0
23993494,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1875,9,0.0
23925402,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.2361111111111111,17,0.0
23790889,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1694915254237288,10,0.0
23765168,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.23,23,0.0
23561332,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.175,14,0.0
23448127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2702702702702703,10,0.0
23435922,1.0,0.0,15.0,0.0,2.0,0.0,0.0,0.07920792079207921,8,0.0
23416182,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,12,0.0
23331069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11363636363636363,5,0.0
23259687,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0625,5,0.0
23249145,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.22916666666666666,11,0.0
23218283,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,8,0.0
23160746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3448275862068966,10,0.0
23158347,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.175,7,0.0
22985527,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.16981132075471697,18,0.0
22972339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,2,0.0
22964046,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.1326530612244898,13,0.0
22931231,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.1875,9,0.0
22885051,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1941747572815534,20,0.0
22860996,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1388888888888889,10,0.0
22610968,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.37037037037037035,20,0.0
22513009,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.35,14,0.0
22500289,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.09090909090909091,7,0.0
22497489,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.14492753623188406,10,0.0
22467307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17857142857142858,20,0.0
22416880,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.14814814814814814,8,0.0
22284504,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.04504504504504504,5,0.0
22161312,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.10909090909090909,6,0.0
22127783,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.125,6,0.0
22033380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,8,0.0
21872076,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.18333333333333332,11,0.0
21864633,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.10526315789473684,4,0.0
21732172,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.17647058823529413,9,0.0
21645684,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.08333333333333333,4,0.0
21535547,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07692307692307693,5,0.0
21535486,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36507936507936506,23,0.0
21495726,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11764705882352941,6,0.0
21490929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,2,0.0
21315911,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1111111111111111,6,0.0
21056027,0.0,1.0,4.0,1.0,5.0,1.0,0.0,0.16,12,0.0
20822860,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.11363636363636363,5,0.0
20730643,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.04878048780487805,4,0.0
20722910,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.1282051282051282,10,0.0
20609277,1.0,0.0,13.0,0.0,3.0,1.0,0.0,0.23157894736842105,22,0.0
20553188,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.14516129032258066,9,0.0
20480390,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2826086956521739,13,0.0
20225897,0.0,0.0,9.0,0.0,5.0,1.0,0.0,0.2898550724637681,20,0.0
20100526,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.014705882352941176,1,0.0
20079366,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.14285714285714285,12,0.0
20004743,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.16455696202531644,13,0.0
19807156,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.18571428571428572,13,0.0
