PMID,chromatography,class,food_term_count,gen_term_count,sci_term_count,spectrometry,spectrophotometry,chem_ent_ratio,chem_term_count,bigram_score
19753497,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.09090909090909091,6,0.0
16843047,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.043478260869565216,2,0.0
24446916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3384615384615385,22,0.0
12926907,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.16923076923076924,11,0.0
25494681,1.0,0.0,8.0,2.0,0.0,1.0,0.0,0.06896551724137931,4,0.0
26138682,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1919191919191919,19,0.0
16009604,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1774193548387097,11,0.0
26041233,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07272727272727272,4,0.0
2086709,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,9,0.0
23931630,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,12,0.0
20543060,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05747126436781609,5,0.0
25772568,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0
26829387,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2028985507246377,14,0.0
26675864,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.18604651162790697,16,0.0
27591614,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.1111111111111111,5,0.0
19877640,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.11320754716981132,6,0.0
16478236,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,14,0.0
28946331,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.28,14,0.0
17061837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27,27,0.0
25722166,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24444444444444444,11,0.0
27507506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,10,0.0
14661763,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.11290322580645161,7,0.0
20565928,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.09090909090909091,1,0.0
21493169,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.3116883116883117,24,0.0
28432760,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.05333333333333334,4,0.0
25307999,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.16363636363636364,9,0.0
28039812,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2222222222222222,20,0.0
11559132,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.23636363636363636,13,0.0
11559122,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.2,10,0.0
24360428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,6,0.0
26042917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,12,0.0
16910727,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.19148936170212766,9,0.0
27318471,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23809523809523808,15,0.0
20213173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,13,0.0
19924052,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0975609756097561,4,0.0
15969528,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,12,0.0
26744789,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08771929824561403,5,0.0
26637047,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.00980392156862745,1,0.0
15453694,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.13043478260869565,6,0.0
15453712,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,14,0.0
25466021,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.044444444444444446,2,0.0
11929301,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34375,11,0.0
14643988,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2641509433962264,14,0.0
10395610,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.078125,5,0.0
20557115,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.015151515151515152,1,0.0
8900578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0425531914893617,2,0.0
5796351,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.3218390804597701,28,0.0
22175758,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.3181818181818182,14,0.0
21623500,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,10,0.0
21623503,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25806451612903225,8,0.0
19722709,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.1320754716981132,7,0.0
16410875,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.05357142857142857,3,0.0
11407581,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1875,9,0.0
28142090,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.125,5,0.0
23289516,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1643835616438356,12,0.0
17517419,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.23214285714285715,13,0.0
24577577,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.018518518518518517,1,0.0
26067163,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.18055555555555555,13,0.0
12166981,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.12280701754385964,7,0.0
18052039,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18055555555555555,13,0.0
24001847,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.21153846153846154,11,0.0
28190808,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,16,0.0
17711134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,12,0.0
10208658,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.14754098360655737,9,0.0
22663977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14705882352941177,10,0.0
25940929,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0
20299763,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18032786885245902,11,0.0
26833256,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.22666666666666666,17,0.0
15080647,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.11764705882352941,10,0.0
25727461,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.08620689655172414,5,0.0
27132838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783784,14,0.0
28317738,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14814814814814814,8,0.0
19348428,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.046511627906976744,2,0.0
16934398,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.02,1,0.0
19424684,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.13333333333333333,4,0.0
10563922,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.1111111111111111,5,0.0
25529702,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21052631578947367,12,0.0
20371968,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.4,26,0.0
9214759,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1891891891891892,7,0.0
21329356,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.375,15,0.0
18020409,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.14516129032258066,9,0.0
16859691,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.13725490196078433,7,0.0
24817360,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11864406779661017,7,0.0
24699984,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.47058823529411764,40,0.0
16848541,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.20967741935483872,13,0.0
28465162,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.25,9,0.0
25032782,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.16071428571428573,9,0.0
27664658,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2222222222222222,10,0.0
25912451,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0.0
17909484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21875,14,0.0
8112343,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.22727272727272727,10,0.0
27105753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20689655172413793,6,0.0
11210120,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.38,19,0.0
22133078,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.136986301369863,10,0.0
22641023,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.13333333333333333,10,0.0
24088516,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3783783783783784,14,0.0
20953776,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,16,0.0
25240144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1095890410958904,8,0.0
19251438,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.16049382716049382,13,0.0
19843177,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.041666666666666664,2,0.0
16848542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,15,0.0
21945577,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.36231884057971014,25,0.0
20492142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24528301886792453,13,0.0
19631941,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07692307692307693,3,0.0
25167469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19672131147540983,12,0.0
17394333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08333333333333333,4,0.0
17031994,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0,0.0
19280160,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.3,18,0.0
28110526,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1951219512195122,8,0.0
11128210,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08571428571428572,3,0.0
22705559,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.043478260869565216,3,0.0
17604905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11538461538461539,6,0.0
27503535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08888888888888889,4,0.0
28208630,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.13559322033898305,8,0.0
21107975,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.05333333333333334,4,0.0
14582980,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.24324324324324326,9,0.0
28924329,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.18333333333333332,11,0.0
29169644,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.016129032258064516,1,0.0
9691293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.075,3,0.0
27554027,1.0,0.0,7.0,5.0,0.0,1.0,0.0,0.014705882352941176,1,0.0
29146359,0.0,1.0,7.0,2.0,0.0,1.0,0.0,0.18181818181818182,10,0.0
16154731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0851063829787234,4,0.0
19188605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,4,0.0
28070080,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.14285714285714285,8,0.0
27613945,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16,4,0.0
20627308,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17073170731707318,7,0.0
25794741,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.05714285714285714,2,0.0
17852509,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.25862068965517243,15,0.0
29243642,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.35294117647058826,24,0.0
18458064,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.05952380952380952,5,0.0
19489609,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.14473684210526316,11,0.0
17899033,1.0,0.0,6.0,3.0,0.0,1.0,0.0,0.013513513513513514,1,0.0
24574140,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16216216216216217,12,0.0
23022488,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.32941176470588235,28,0.0
29389646,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.05172413793103448,3,0.0
27622657,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13114754098360656,8,0.0
28064480,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,5,0.0
24444418,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.02666666666666667,2,0.0
10554262,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23684210526315788,9,0.0
16365716,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1232876712328767,9,0.0
10725135,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15151515151515152,5,0.0
10820090,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.27692307692307694,18,0.0
24390407,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0.0
21535747,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30303030303030304,20,0.0
16638661,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2602739726027397,19,0.0
26174671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,14,0.0
18484765,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15294117647058825,13,0.0
28784516,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05263157894736842,2,0.0
28566081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08,10,0.0
7362697,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.21686746987951808,18,0.0
19486828,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.17834394904458598,28,0.0
21045839,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.18518518518518517,5,0.0
29146253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17045454545454544,15,0.0
29548447,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.3783783783783784,14,0.0
30027968,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2111111111111111,19,0.0
23122117,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.013513513513513514,1,0.0
25829576,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,4,0.0
23521141,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.15,9,0.0
19559444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20408163265306123,10,0.0
27730643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0
24780068,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2235294117647059,19,0.0
27285570,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12244897959183673,6,0.0
25530151,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1919191919191919,19,0.0
10956135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,3,0.0
28041933,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.1917808219178082,14,0.0
30011739,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03614457831325301,3,0.0
24236083,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.05128205128205128,4,0.0
29090642,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,7,0.0
20557892,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.07317073170731707,6,0.0
25965784,1.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0392156862745098,2,0.0
30007697,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07894736842105263,3,0.0
17440516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,2,0.0
29885500,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0759493670886076,6,0.0
27700988,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17647058823529413,3,0.0
25123980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1694915254237288,10,0.0
28460952,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.14666666666666667,11,0.0
22652759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07575757575757576,5,0.0
21663990,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.1509433962264151,8,0.0
17164979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
17245391,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.14606741573033707,13,0.0
22483203,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.061224489795918366,3,0.0
18665334,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.16129032258064516,10,0.0
21279669,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.14285714285714285,12,0.0
12696960,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.07407407407407407,6,0.0
29655735,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.25,14,0.0
26961599,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.19318181818181818,17,0.0
27454854,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.04411764705882353,3,0.0
19187022,1.0,0.0,19.0,2.0,0.0,0.0,0.0,0.16,12,0.0
28241034,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.02564102564102564,2,0.0
9757560,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2711864406779661,16,0.0
18172716,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2692307692307692,14,0.0
15137812,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.18181818181818182,10,0.0
21480674,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13793103448275862,8,0.0
25213975,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.11627906976744186,5,0.0
10820089,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.29310344827586204,17,0.0
26372965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,5,0.0
12589329,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,9,0.0
20722952,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.038461538461538464,4,0.0
22243490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,7,0.0
24231101,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.21348314606741572,19,0.0
28605022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1702127659574468,8,0.0
22417537,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.14666666666666667,11,0.0
9583844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41509433962264153,22,0.0
24785502,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.1111111111111111,6,0.0
21535643,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04854368932038835,5,0.0
21561068,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.12,6,0.0
11025151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,6,0.0
22953918,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0,0.0
18215649,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.15853658536585366,13,0.0
16500886,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.24691358024691357,20,0.0
12963011,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.1518987341772152,12,0.0
29083186,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.016666666666666666,1,0.0
25889873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034482758620689655,2,0.0
22664313,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17105263157894737,13,0.0
21548445,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0.0
12557249,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0.0
24804047,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.07608695652173914,7,0.0
26590272,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1348314606741573,12,0.0
25077686,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.24324324324324326,9,0.0
11696092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
28764077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
16076092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,4,0.0
12059153,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.13559322033898305,8,0.0
20100378,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10126582278481013,8,0.0
28130543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25333333333333335,19,0.0
18502705,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.07936507936507936,5,0.0
27055484,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1320754716981132,7,0.0
18024588,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09090909090909091,2,0.0
